user_id,is_bot,followers_count,following_count,statuses_count,verified,created_at,text
u9,1,76,4317,66725,False,2023-01-01 02:00:38.765010129+00:00,buy now! http://spam.com #promo
u9,1,76,4317,66725,False,2023-01-01 02:00:43.212663122+00:00,buy now! http://spam.com #promo
u9,1,76,4317,66725,False,2023-01-01 02:00:49.846419673+00:00,buy now! http://spam.com #promo
u9,1,76,4317,66725,False,2023-01-01 02:00:53.260601936+00:00,buy now! http://spam.com #promo
u10,1,92,7283,21171,False,2023-01-01 02:00:07.755703647+00:00,buy now! http://spam.com #promo
u10,1,92,7283,21171,False,2023-01-01 02:00:13.212447965+00:00,buy now! http://spam.com #promo
u10,1,92,7283,21171,False,2023-01-01 02:00:20.230918690+00:00,buy now! http://spam.com #promo
u10,1,92,7283,21171,False,2023-01-01 02:00:26.903702441+00:00,buy now! http://spam.com #promo
u10,1,92,7283,21171,False,2023-01-01 02:00:34.102475253+00:00,buy now! http://spam.com #promo
u10,1,92,7283,21171,False,2023-01-01 02:00:36.778029822+00:00,buy now! http://spam.com #promo
u10,1,92,7283,21171,False,2023-01-01 02:00:42.104489039+00:00,buy now! http://spam.com #promo
u10,1,92,7283,21171,False,2023-01-01 02:00:44.437402429+00:00,buy now! http://spam.com #promo
u10,1,92,7283,21171,False,2023-01-01 02:00:50.389328982+00:00,buy now! http://spam.com #promo
u10,1,92,7283,21171,False,2023-01-01 02:00:55.028218680+00:00,buy now! http://spam.com #promo
u11,1,151,6302,28671,False,2023-01-01 02:00:02.827223741+00:00,buy now! http://spam.com #promo
u11,1,151,6302,28671,False,2023-01-01 02:00:09.528380318+00:00,buy now! http://spam.com #promo
u11,1,151,6302,28671,False,2023-01-01 02:00:12.893124066+00:00,buy now! http://spam.com #promo
u11,1,151,6302,28671,False,2023-01-01 02:00:22.294085013+00:00,buy now! http://spam.com #promo
u11,1,151,6302,28671,False,2023-01-01 02:00:28.942574130+00:00,buy now! http://spam.com #promo
u11,1,151,6302,28671,False,2023-01-01 02:00:33.717532566+00:00,buy now! http://spam.com #promo
u11,1,151,6302,28671,False,2023-01-01 02:00:40.444856497+00:00,buy now! http://spam.com #promo
u11,1,151,6302,28671,False,2023-01-01 02:00:42.627287465+00:00,buy now! http://spam.com #promo
u11,1,151,6302,28671,False,2023-01-01 02:00:52.295761170+00:00,buy now! http://spam.com #promo
u11,1,151,6302,28671,False,2023-01-01 02:00:58.154188665+00:00,buy now! http://spam.com #promo
u12,1,93,6913,23897,False,2023-01-01 02:00:05.893266646+00:00,buy now! http://spam.com #promo
u12,1,93,6913,23897,False,2023-01-01 02:00:11.818922600+00:00,buy now! http://spam.com #promo
u12,1,93,6913,23897,False,2023-01-01 02:00:21.321534239+00:00,buy now! http://spam.com #promo
u12,1,93,6913,23897,False,2023-01-01 02:00:27.895358658+00:00,buy now! http://spam.com #promo
u12,1,93,6913,23897,False,2023-01-01 02:00:33.683273866+00:00,buy now! http://spam.com #promo
u12,1,93,6913,23897,False,2023-01-01 02:00:37.819079170+00:00,buy now! http://spam.com #promo
u12,1,93,6913,23897,False,2023-01-01 02:00:42.471631148+00:00,buy now! http://spam.com #promo
u12,1,93,6913,23897,False,2023-01-01 02:00:48.637010367+00:00,buy now! http://spam.com #promo
u12,1,93,6913,23897,False,2023-01-01 02:00:54.148302049+00:00,buy now! http://spam.com #promo
u12,1,93,6913,23897,False,2023-01-01 02:00:56.321198688+00:00,buy now! http://spam.com #promo
u13,1,16,4818,69577,False,2023-01-01 02:00:09.169286174+00:00,buy now! http://spam.com #promo
u13,1,16,4818,69577,False,2023-01-01 02:00:12.291278885+00:00,buy now! http://spam.com #promo
u13,1,16,4818,69577,False,2023-01-01 02:00:18.723568033+00:00,buy now! http://spam.com #promo
u13,1,16,4818,69577,False,2023-01-01 02:00:21.592173962+00:00,buy now! http://spam.com #promo
u13,1,16,4818,69577,False,2023-01-01 02:00:28.970094706+00:00,buy now! http://spam.com #promo
u13,1,16,4818,69577,False,2023-01-01 02:00:33.219964976+00:00,buy now! http://spam.com #promo
u13,1,16,4818,69577,False,2023-01-01 02:00:40.495346053+00:00,buy now! http://spam.com #promo
u13,1,16,4818,69577,False,2023-01-01 02:00:48.311302967+00:00,buy now! http://spam.com #promo
u13,1,16,4818,69577,False,2023-01-01 02:00:56.460482902+00:00,buy now! http://spam.com #promo
u13,1,16,4818,69577,False,2023-01-01 02:00:59.322410469+00:00,buy now! http://spam.com #promo
u14,1,122,7580,78509,False,2023-01-01 02:00:02.299300449+00:00,buy now! http://spam.com #promo
u14,1,122,7580,78509,False,2023-01-01 02:00:08.738120204+00:00,buy now! http://spam.com #promo
u14,1,122,7580,78509,False,2023-01-01 02:00:13.705498474+00:00,buy now! http://spam.com #promo
u14,1,122,7580,78509,False,2023-01-01 02:00:22.343816419+00:00,buy now! http://spam.com #promo
u14,1,122,7580,78509,False,2023-01-01 02:00:30.809828195+00:00,buy now! http://spam.com #promo
u14,1,122,7580,78509,False,2023-01-01 02:00:35.346939337+00:00,buy now! http://spam.com #promo
u14,1,122,7580,78509,False,2023-01-01 02:00:44.970134497+00:00,buy now! http://spam.com #promo
u14,1,122,7580,78509,False,2023-01-01 02:00:49.297477202+00:00,buy now! http://spam.com #promo
u14,1,122,7580,78509,False,2023-01-01 02:00:55.417934235+00:00,buy now! http://spam.com #promo
u14,1,122,7580,78509,False,2023-01-01 02:00:59.465654959+00:00,buy now! http://spam.com #promo
u15,1,46,7956,76162,False,2023-01-01 02:00:03.316862540+00:00,buy now! http://spam.com #promo
u15,1,46,7956,76162,False,2023-01-01 02:00:05.676147495+00:00,buy now! http://spam.com #promo
u15,1,46,7956,76162,False,2023-01-01 02:00:11.156923975+00:00,buy now! http://spam.com #promo
u15,1,46,7956,76162,False,2023-01-01 02:00:21.095928487+00:00,buy now! http://spam.com #promo
u15,1,46,7956,76162,False,2023-01-01 02:00:30.229346617+00:00,buy now! http://spam.com #promo
u15,1,46,7956,76162,False,2023-01-01 02:00:38.218210772+00:00,buy now! http://spam.com #promo
u15,1,46,7956,76162,False,2023-01-01 02:00:47.344550699+00:00,buy now! http://spam.com #promo
u15,1,46,7956,76162,False,2023-01-01 02:00:56.492123816+00:00,buy now! http://spam.com #promo
u15,1,46,7956,76162,False,2023-01-01 02:01:02.642990699+00:00,buy now! http://spam.com #promo
u15,1,46,7956,76162,False,2023-01-01 02:01:07.170423113+00:00,buy now! http://spam.com #promo
u16,1,4,6860,40135,False,2023-01-01 02:00:04.989261830+00:00,buy now! http://spam.com #promo
u16,1,4,6860,40135,False,2023-01-01 02:00:07.744995174+00:00,buy now! http://spam.com #promo
u16,1,4,6860,40135,False,2023-01-01 02:00:15.719312064+00:00,buy now! http://spam.com #promo
u16,1,4,6860,40135,False,2023-01-01 02:00:19.818996191+00:00,buy now! http://spam.com #promo
u16,1,4,6860,40135,False,2023-01-01 02:00:29.313501395+00:00,buy now! http://spam.com #promo
u16,1,4,6860,40135,False,2023-01-01 02:00:33.241265995+00:00,buy now! http://spam.com #promo
u16,1,4,6860,40135,False,2023-01-01 02:00:36.223329454+00:00,buy now! http://spam.com #promo
u16,1,4,6860,40135,False,2023-01-01 02:00:44.872230830+00:00,buy now! http://spam.com #promo
u16,1,4,6860,40135,False,2023-01-01 02:00:48.098505362+00:00,buy now! http://spam.com #promo
u16,1,4,6860,40135,False,2023-01-01 02:00:51.532651827+00:00,buy now! http://spam.com #promo
u17,1,132,4836,55962,False,2023-01-01 02:00:08.996496326+00:00,buy now! http://spam.com #promo
u17,1,132,4836,55962,False,2023-01-01 02:00:12.567973651+00:00,buy now! http://spam.com #promo
u17,1,132,4836,55962,False,2023-01-01 02:00:17.050563034+00:00,buy now! http://spam.com #promo
u17,1,132,4836,55962,False,2023-01-01 02:00:25.269801739+00:00,buy now! http://spam.com #promo
u17,1,132,4836,55962,False,2023-01-01 02:00:35.044413147+00:00,buy now! http://spam.com #promo
u17,1,132,4836,55962,False,2023-01-01 02:00:41.050342636+00:00,buy now! http://spam.com #promo
u17,1,132,4836,55962,False,2023-01-01 02:00:44.201522656+00:00,buy now! http://spam.com #promo
u17,1,132,4836,55962,False,2023-01-01 02:00:46.313012957+00:00,buy now! http://spam.com #promo
u17,1,132,4836,55962,False,2023-01-01 02:00:50.150261196+00:00,buy now! http://spam.com #promo
u17,1,132,4836,55962,False,2023-01-01 02:00:53.204838938+00:00,buy now! http://spam.com #promo
u18,1,3,6388,78158,False,2023-01-01 02:00:06.050639452+00:00,buy now! http://spam.com #promo
u18,1,3,6388,78158,False,2023-01-01 02:00:13.604738937+00:00,buy now! http://spam.com #promo
u18,1,3,6388,78158,False,2023-01-01 02:00:20.253671810+00:00,buy now! http://spam.com #promo
u18,1,3,6388,78158,False,2023-01-01 02:00:23.851877023+00:00,buy now! http://spam.com #promo
u18,1,3,6388,78158,False,2023-01-01 02:00:32.284873232+00:00,buy now! http://spam.com #promo
u18,1,3,6388,78158,False,2023-01-01 02:00:40.008130268+00:00,buy now! http://spam.com #promo
u18,1,3,6388,78158,False,2023-01-01 02:00:47.920002299+00:00,buy now! http://spam.com #promo
u18,1,3,6388,78158,False,2023-01-01 02:00:50.968464311+00:00,buy now! http://spam.com #promo
u18,1,3,6388,78158,False,2023-01-01 02:00:53.958494740+00:00,buy now! http://spam.com #promo
u18,1,3,6388,78158,False,2023-01-01 02:01:03.378995148+00:00,buy now! http://spam.com #promo
u19,1,24,3404,43854,False,2023-01-01 02:00:04.407589534+00:00,buy now! http://spam.com #promo
u19,1,24,3404,43854,False,2023-01-01 02:00:10.316261896+00:00,buy now! http://spam.com #promo
u19,1,24,3404,43854,False,2023-01-01 02:00:17.619175598+00:00,buy now! http://spam.com #promo
u19,1,24,3404,43854,False,2023-01-01 02:00:27.264161654+00:00,buy now! http://spam.com #promo
u19,1,24,3404,43854,False,2023-01-01 02:00:31.555731469+00:00,buy now! http://spam.com #promo
u19,1,24,3404,43854,False,2023-01-01 02:00:40.954198903+00:00,buy now! http://spam.com #promo
u19,1,24,3404,43854,False,2023-01-01 02:00:43.153074834+00:00,buy now! http://spam.com #promo
u19,1,24,3404,43854,False,2023-01-01 02:00:49.594659172+00:00,buy now! http://spam.com #promo
u19,1,24,3404,43854,False,2023-01-01 02:00:56.666460065+00:00,buy now! http://spam.com #promo
u19,1,24,3404,43854,False,2023-01-01 02:00:59.513639295+00:00,buy now! http://spam.com #promo
u20,1,144,3701,64929,False,2023-01-01 02:00:09.729855297+00:00,buy now! http://spam.com #promo
u20,1,144,3701,64929,False,2023-01-01 02:00:16.498195722+00:00,buy now! http://spam.com #promo
u20,1,144,3701,64929,False,2023-01-01 02:00:25.962381494+00:00,buy now! http://spam.com #promo
u20,1,144,3701,64929,False,2023-01-01 02:00:34.397268818+00:00,buy now! http://spam.com #promo
u20,1,144,3701,64929,False,2023-01-01 02:00:40.136321630+00:00,buy now! http://spam.com #promo
u20,1,144,3701,64929,False,2023-01-01 02:00:48.414429224+00:00,buy now! http://spam.com #promo
u20,1,144,3701,64929,False,2023-01-01 02:00:50.557123495+00:00,buy now! http://spam.com #promo
u20,1,144,3701,64929,False,2023-01-01 02:00:53.430275469+00:00,buy now! http://spam.com #promo
u20,1,144,3701,64929,False,2023-01-01 02:01:02.065704388+00:00,buy now! http://spam.com #promo
u20,1,144,3701,64929,False,2023-01-01 02:01:10.440241094+00:00,buy now! http://spam.com #promo
u21,1,83,5315,33958,False,2023-01-01 02:00:06.246156724+00:00,buy now! http://spam.com #promo
u21,1,83,5315,33958,False,2023-01-01 02:00:13.094283289+00:00,buy now! http://spam.com #promo
u21,1,83,5315,33958,False,2023-01-01 02:00:22.036194919+00:00,buy now! http://spam.com #promo
u21,1,83,5315,33958,False,2023-01-01 02:00:28.861052177+00:00,buy now! http://spam.com #promo
u21,1,83,5315,33958,False,2023-01-01 02:00:34.161624731+00:00,buy now! http://spam.com #promo
u21,1,83,5315,33958,False,2023-01-01 02:00:39.155097078+00:00,buy now! http://spam.com #promo
u21,1,83,5315,33958,False,2023-01-01 02:00:44.562153768+00:00,buy now! http://spam.com #promo
u21,1,83,5315,33958,False,2023-01-01 02:00:51.777601972+00:00,buy now! http://spam.com #promo
u21,1,83,5315,33958,False,2023-01-01 02:01:00.717527026+00:00,buy now! http://spam.com #promo
u21,1,83,5315,33958,False,2023-01-01 02:01:06.348702082+00:00,buy now! http://spam.com #promo
u22,1,106,4239,36121,False,2023-01-01 02:00:07.968114241+00:00,buy now! http://spam.com #promo
u22,1,106,4239,36121,False,2023-01-01 02:00:16.500664348+00:00,buy now! http://spam.com #promo
u22,1,106,4239,36121,False,2023-01-01 02:00:19.342888986+00:00,buy now! http://spam.com #promo
u22,1,106,4239,36121,False,2023-01-01 02:00:21.875359841+00:00,buy now! http://spam.com #promo
u22,1,106,4239,36121,False,2023-01-01 02:00:28.630829151+00:00,buy now! http://spam.com #promo
u22,1,106,4239,36121,False,2023-01-01 02:00:31.800215104+00:00,buy now! http://spam.com #promo
u22,1,106,4239,36121,False,2023-01-01 02:00:40.397528627+00:00,buy now! http://spam.com #promo
u22,1,106,4239,36121,False,2023-01-01 02:00:44.880206018+00:00,buy now! http://spam.com #promo
u22,1,106,4239,36121,False,2023-01-01 02:00:48.031181481+00:00,buy now! http://spam.com #promo
u22,1,106,4239,36121,False,2023-01-01 02:00:57.398945260+00:00,buy now! http://spam.com #promo
u23,1,47,5992,29931,False,2023-01-01 02:00:04.277760658+00:00,buy now! http://spam.com #promo
u23,1,47,5992,29931,False,2023-01-01 02:00:07.506667819+00:00,buy now! http://spam.com #promo
u23,1,47,5992,29931,False,2023-01-01 02:00:10.430588328+00:00,buy now! http://spam.com #promo
u23,1,47,5992,29931,False,2023-01-01 02:00:12.599772458+00:00,buy now! http://spam.com #promo
u23,1,47,5992,29931,False,2023-01-01 02:00:15.042935731+00:00,buy now! http://spam.com #promo
u23,1,47,5992,29931,False,2023-01-01 02:00:18.440067498+00:00,buy now! http://spam.com #promo
u23,1,47,5992,29931,False,2023-01-01 02:00:20.867122959+00:00,buy now! http://spam.com #promo
u23,1,47,5992,29931,False,2023-01-01 02:00:27.596273487+00:00,buy now! http://spam.com #promo
u23,1,47,5992,29931,False,2023-01-01 02:00:35.041989701+00:00,buy now! http://spam.com #promo
u23,1,47,5992,29931,False,2023-01-01 02:00:40.191033355+00:00,buy now! http://spam.com #promo
u24,1,165,4589,79065,False,2023-01-01 02:00:09.000039537+00:00,buy now! http://spam.com #promo
u24,1,165,4589,79065,False,2023-01-01 02:00:17.809092551+00:00,buy now! http://spam.com #promo
u24,1,165,4589,79065,False,2023-01-01 02:00:20.156893047+00:00,buy now! http://spam.com #promo
u24,1,165,4589,79065,False,2023-01-01 02:00:23.608880323+00:00,buy now! http://spam.com #promo
u24,1,165,4589,79065,False,2023-01-01 02:00:27.502839291+00:00,buy now! http://spam.com #promo
u24,1,165,4589,79065,False,2023-01-01 02:00:31.497939897+00:00,buy now! http://spam.com #promo
u24,1,165,4589,79065,False,2023-01-01 02:00:38.067801110+00:00,buy now! http://spam.com #promo
u24,1,165,4589,79065,False,2023-01-01 02:00:43.397900515+00:00,buy now! http://spam.com #promo
u24,1,165,4589,79065,False,2023-01-01 02:00:45.791933474+00:00,buy now! http://spam.com #promo
u24,1,165,4589,79065,False,2023-01-01 02:00:50.780846581+00:00,buy now! http://spam.com #promo
u25,1,100,7629,51425,False,2023-01-01 02:00:02.813375223+00:00,buy now! http://spam.com #promo
u25,1,100,7629,51425,False,2023-01-01 02:00:11.481043653+00:00,buy now! http://spam.com #promo
u25,1,100,7629,51425,False,2023-01-01 02:00:13.896738584+00:00,buy now! http://spam.com #promo
u25,1,100,7629,51425,False,2023-01-01 02:00:23.295473536+00:00,buy now! http://spam.com #promo
u25,1,100,7629,51425,False,2023-01-01 02:00:26.088378668+00:00,buy now! http://spam.com #promo
u25,1,100,7629,51425,False,2023-01-01 02:00:34.836978280+00:00,buy now! http://spam.com #promo
u25,1,100,7629,51425,False,2023-01-01 02:00:44.058203431+00:00,buy now! http://spam.com #promo
u25,1,100,7629,51425,False,2023-01-01 02:00:53.894768875+00:00,buy now! http://spam.com #promo
u25,1,100,7629,51425,False,2023-01-01 02:01:02.310975917+00:00,buy now! http://spam.com #promo
u25,1,100,7629,51425,False,2023-01-01 02:01:10.546796243+00:00,buy now! http://spam.com #promo
u26,1,125,6212,56977,False,2023-01-01 02:00:03.076417667+00:00,buy now! http://spam.com #promo
u26,1,125,6212,56977,False,2023-01-01 02:00:09.364961954+00:00,buy now! http://spam.com #promo
u26,1,125,6212,56977,False,2023-01-01 02:00:15.478744915+00:00,buy now! http://spam.com #promo
u26,1,125,6212,56977,False,2023-01-01 02:00:24.339322067+00:00,buy now! http://spam.com #promo
u26,1,125,6212,56977,False,2023-01-01 02:00:30.041716991+00:00,buy now! http://spam.com #promo
u26,1,125,6212,56977,False,2023-01-01 02:00:35.122432959+00:00,buy now! http://spam.com #promo
u26,1,125,6212,56977,False,2023-01-01 02:00:42.238939128+00:00,buy now! http://spam.com #promo
u26,1,125,6212,56977,False,2023-01-01 02:00:46.370645668+00:00,buy now! http://spam.com #promo
u26,1,125,6212,56977,False,2023-01-01 02:00:49.488792955+00:00,buy now! http://spam.com #promo
u26,1,125,6212,56977,False,2023-01-01 02:00:55.311811147+00:00,buy now! http://spam.com #promo
u27,1,155,3825,45013,False,2023-01-01 02:00:03.860559524+00:00,buy now! http://spam.com #promo
u27,1,155,3825,45013,False,2023-01-01 02:00:08.800654004+00:00,buy now! http://spam.com #promo
u27,1,155,3825,45013,False,2023-01-01 02:00:13.731793602+00:00,buy now! http://spam.com #promo
u27,1,155,3825,45013,False,2023-01-01 02:00:18.351758117+00:00,buy now! http://spam.com #promo
u27,1,155,3825,45013,False,2023-01-01 02:00:23.387470754+00:00,buy now! http://spam.com #promo
u27,1,155,3825,45013,False,2023-01-01 02:00:30.873417517+00:00,buy now! http://spam.com #promo
u27,1,155,3825,45013,False,2023-01-01 02:00:35.248429313+00:00,buy now! http://spam.com #promo
u27,1,155,3825,45013,False,2023-01-01 02:00:44.839292726+00:00,buy now! http://spam.com #promo
